Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
118,1.17424e-05,-3.72257e-05,5.33023e-05,4.11428e-05,3.03374e-05,-3.67624e-06
119,1.18718e-05,-3.31138e-05,5.11965e-05,4.58503e-05,3.2615e-05,-3.87807e-06
120,1.26308e-05,-1.58146e-05,4.54128e-05,5.27338e-05,2.82588e-05,-1.37366e-06
121,1.30445e-05,-6.33453e-06,4.38346e-05,5.33505e-05,1.09547e-05,-1.59862e-06
122,1.18005e-05,-6.99004e-06,4.56789e-05,4.74542e-05,-6.1757e-06,-3.8221e-06
123,1.14312e-05,-1.49363e-05,4.54816e-05,3.72497e-05,-9.56498e-06,-4.93242e-06
124,1.29613e-05,-2.52405e-05,4.51912e-05,2.8671e-05,-3.82399e-06,-4.69813e-06
125,1.48599e-05,-2.73996e-05,4.58469e-05,3.02467e-05,1.40766e-05,-2.33064e-06
126,1.47158e-05,-2.04288e-05,5.02479e-05,3.93035e-05,4.47771e-05,1.13779e-06
127,1.20507e-05,-1.38774e-05,5.50936e-05,4.43575e-05,6.99175e-05,3.73233e-06
128,1.23581e-05,-1.47021e-05,5.39478e-05,4.33698e-05,7.74325e-05,3.71168e-08
129,1.58016e-05,-2.25405e-05,4.99129e-05,4.01476e-05,6.45272e-05,-6.06072e-06
130,1.81004e-05,-3.35308e-05,4.97533e-05,3.61868e-05,3.53203e-05,-6.88144e-06
131,1.69319e-05,-3.18732e-05,5.23422e-05,3.96461e-05,9.85546e-06,-2.23725e-06
132,1.24478e-05,-1.60009e-05,5.55188e-05,5.14588e-05,6.86453e-06,7.35245e-07
133,9.36414e-06,-1.90881e-06,5.93024e-05,5.55302e-05,2.02405e-05,-1.54399e-06
134,1.06294e-05,1.17003e-07,6.19606e-05,5.0099e-05,3.39439e-05,-6.90162e-06
135,1.28659e-05,-9.08068e-06,6.09831e-05,4.22551e-05,3.74587e-05,-1.37091e-05
136,1.23645e-05,-2.6265e-05,5.76177e-05,3.25089e-05,3.31252e-05,-1.65619e-05
137,1.0507e-05,-3.34952e-05,5.59681e-05,2.79391e-05,2.89423e-05,-1.44337e-05
138,9.66211e-06,-1.72162e-05,5.63366e-05,3.30798e-05,2.83556e-05,-1.11575e-05
139,1.0777e-05,-2.33561e-06,5.67813e-05,3.91069e-05,3.07914e-05,-7.00258e-06
140,1.308e-05,1.03587e-06,5.40927e-05,4.08597e-05,3.38567e-05,9.99018e-07
141,1.53461e-05,3.33429e-06,5.02421e-05,4.20121e-05,3.2052e-05,3.57284e-06
142,1.61882e-05,4.16484e-06,5.17832e-05,4.13115e-05,2.25108e-05,-3.22637e-06
143,1.50701e-05,6.3243e-06,5.94148e-05,3.68069e-05,1.50518e-05,-1.25454e-05
144,1.38988e-05,-1.38588e-06,6.47081e-05,3.15311e-05,1.73271e-05,-2.08897e-05
145,1.53102e-05,-1.39533e-05,6.26384e-05,3.08977e-05,2.32214e-05,-2.24184e-05
146,1.82858e-05,-1.49724e-05,5.543e-05,3.39113e-05,2.45118e-05,-1.68823e-05
147,2.03142e-05,-4.23399e-06,4.85407e-05,3.77024e-05,2.24896e-05,-1.02543e-05
148,1.93428e-05,1.79436e-06,4.7454e-05,3.8894e-05,1.71324e-05,-5.80454e-06
149,1.66743e-05,-1.23765e-06,5.23604e-05,4.00171e-05,8.65135e-06,-3.48602e-06
150,1.61749e-05,-1.02078e-05,5.75957e-05,3.96174e-05,4.03119e-06,-2.18279e-06
151,1.57128e-05,-1.96345e-05,6.00948e-05,3.66507e-05,4.38902e-06,-1.08478e-06
152,1.54179e-05,-1.71071e-05,5.87137e-05,3.70248e-05,5.54106e-06,-9.05067e-07
153,1.6903e-05,-2.32444e-06,5.63573e-05,4.48669e-05,5.73474e-06,-1.78366e-06
154,1.80406e-05,1.08814e-05,5.34436e-05,5.28423e-05,2.59669e-06,-2.41271e-06
